time,AT,BE,BG,CH,CZ,DE,DK,EE,ES,FI,FR,GB,GR,HR,HU,IE,IT,LT,LU,LV,MK,NL,NO1,NO2,NO3,NO4,NO5,PL,PT,RO,SE,SI,SK,BA,RS
30/01/2015 12:00,0.2516,0.045,0.8228,0.7083,0.3943,0.1279,0.0566,0.2806,0.8398,0.318,0.5225,0.4753,0.8487,0.5362,0.241,0.4959,0.9085,0.5812,0.1239,0.4052,0.5495,0.0599,0.0433,0.6647,0.6384,0.5878,0.6532,0.3265,0.9322,0.7798,0.118,0.0233,0.0011,0.5362,0.5495
30/01/2015 13:00,0.395,0.0504,0.8365,0.7263,0.339,0.0962,0.0498,0.2906,0.8487,0.326,0.4734,0.4656,0.8471,0.536,0.2104,0.5082,0.8932,0.6258,0.0545,0.4254,0.6023,0.0634,0.0565,0.6884,0.614,0.5676,0.668,0.2801,0.9403,0.7827,0.121,0.0383,0.0236,0.536,0.6023
30/01/2015 14:00,0.5258,0.0507,0.8469,0.7118,0.3091,0.0772,0.0483,0.3333,0.844,0.3206,0.3936,0.441,0.8592,0.5595,0.2816,0.5112,0.8693,0.6433,0.0459,0.4697,0.6377,0.0743,0.0809,0.6972,0.5619,0.5422,0.6596,0.2657,0.9314,0.815,0.1434,0.0846,0.0964,0.5595,0.6377
30/01/2015 15:00,0.5614,0.0694,0.858,0.6701,0.313,0.0908,0.0502,0.3529,0.8268,0.296,0.3324,0.4322,0.8835,0.6012,0.3446,0.5355,0.8524,0.6409,0.065,0.5233,0.7223,0.1104,0.0754,0.6992,0.5231,0.5298,0.625,0.2726,0.9081,0.8397,0.1561,0.1308,0.1726,0.6012,0.7223
30/01/2015 16:00,0.5628,0.1163,0.864,0.6225,0.3179,0.1077,0.0519,0.3593,0.8113,0.3056,0.3211,0.4305,0.9088,0.6593,0.442,0.5419,0.8271,0.6227,0.1081,0.5239,0.7725,0.1684,0.0897,0.7107,0.4954,0.5266,0.588,0.2764,0.8985,0.8462,0.1544,0.1499,0.2269,0.6593,0.7725
30/01/2015 17:00,0.536,0.1665,0.8797,0.5497,0.3104,0.1173,0.0557,0.3741,0.8027,0.3035,0.3042,0.4306,0.9253,0.6558,0.4692,0.5733,0.7842,0.5936,0.1277,0.5005,0.7922,0.199,0.089,0.7127,0.4778,0.5087,0.5642,0.2695,0.9216,0.8559,0.1436,0.1208,0.3066,0.6558,0.7922
30/01/2015 18:00,0.496,0.2089,0.9001,0.493,0.3437,0.123,0.0585,0.3785,0.7975,0.3133,0.281,0.4334,0.9333,0.6345,0.5624,0.6034,0.7463,0.5466,0.128,0.4606,0.8291,0.1987,0.0686,0.7071,0.4598,0.4771,0.5442,0.2469,0.9457,0.8743,0.1326,0.0657,0.2674,0.6345,0.8291
30/01/2015 19:00,0.5514,0.2345,0.9128,0.4377,0.3247,0.1246,0.0569,0.3833,0.7908,0.3208,0.2602,0.4421,0.9429,0.5896,0.7023,0.6265,0.7222,0.5203,0.1366,0.4457,0.8487,0.1938,0.0655,0.7007,0.4412,0.4572,0.5244,0.2155,0.9584,0.8935,0.1353,0.0172,0.3293,0.5896,0.8487
30/01/2015 20:00,0.5503,0.2558,0.924,0.3646,0.3128,0.1245,0.0524,0.3852,0.7886,0.3095,0.2451,0.4587,0.9491,0.5476,0.6422,0.6459,0.6902,0.5113,0.1555,0.4631,0.8671,0.2052,0.072,0.6918,0.4221,0.4433,0.5038,0.1942,0.9585,0.9093,0.1401,0.0,0.3675,0.5476,0.8671
30/01/2015 21:00,0.5041,0.2714,0.9327,0.345,0.3022,0.1237,0.047,0.3954,0.7944,0.2989,0.2376,0.4706,0.9533,0.5723,0.6091,0.6669,0.6271,0.5313,0.189,0.4823,0.8375,0.2244,0.0729,0.6897,0.4232,0.4421,0.5073,0.1849,0.9531,0.9251,0.1416,0.0001,0.2908,0.5723,0.8375
30/01/2015 22:00,0.4801,0.2906,0.9333,0.3573,0.2816,0.1255,0.0419,0.4256,0.7967,0.2684,0.2186,0.4895,0.9525,0.5943,0.5559,0.6854,0.5366,0.5601,0.2358,0.5155,0.7476,0.2349,0.0724,0.6827,0.4305,0.4401,0.517,0.1839,0.9479,0.9381,0.1385,0.0169,0.2456,0.5943,0.7476
30/01/2015 23:00,0.4718,0.2862,0.9291,0.3596,0.2638,0.1313,0.0386,0.4475,0.8144,0.2762,0.1951,0.5139,0.9455,0.5442,0.5322,0.7061,0.4811,0.5979,0.2677,0.5405,0.5374,0.2423,0.0779,0.6683,0.4671,0.4449,0.5176,0.1701,0.9374,0.9436,0.1426,0.0309,0.2306,0.5442,0.5374
31/01/2015 00:00,0.4826,0.2705,0.916,0.3639,0.2644,0.138,0.0379,0.4633,0.8282,0.2842,0.1774,0.5271,0.9366,0.3602,0.5433,0.7304,0.4203,0.5904,0.2956,0.557,0.2179,0.2329,0.0865,0.661,0.4515,0.441,0.5163,0.1549,0.9275,0.9411,0.1561,0.0199,0.2307,0.3602,0.2179
31/01/2015 01:00,0.497,0.2535,0.897,0.3514,0.2704,0.1466,0.0384,0.4743,0.8218,0.2818,0.1672,0.5402,0.9381,0.1493,0.5173,0.7569,0.3871,0.5628,0.2996,0.5538,0.0769,0.2195,0.0952,0.6669,0.4654,0.4227,0.5155,0.1457,0.9202,0.934,0.1473,0.0128,0.2593,0.1493,0.0769
31/01/2015 02:00,0.4891,0.233,0.8772,0.329,0.2898,0.1535,0.0392,0.479,0.814,0.2861,0.1679,0.5484,0.9177,0.051,0.4836,0.7842,0.363,0.5206,0.2909,0.5547,0.0291,0.2052,0.0937,0.664,0.4735,0.4174,0.4988,0.1509,0.9098,0.9255,0.1432,0.0162,0.2523,0.051,0.0291
31/01/2015 03:00,0.4473,0.2205,0.8575,0.2697,0.2979,0.1534,0.0403,0.4797,0.7973,0.2909,0.1726,0.5683,0.9017,0.0233,0.4511,0.8115,0.3364,0.4719,0.2575,0.539,0.0438,0.195,0.1014,0.6503,0.4713,0.4222,0.4839,0.1699,0.9051,0.8942,0.1451,0.0217,0.2063,0.0233,0.0438
31/01/2015 04:00,0.412,0.2034,0.8227,0.2332,0.3033,0.1514,0.0429,0.4827,0.7753,0.3056,0.1737,0.5753,0.8769,0.0284,0.4209,0.8292,0.3157,0.4166,0.2192,0.4904,0.1362,0.1832,0.1305,0.6245,0.4596,0.4458,0.4587,0.1859,0.9096,0.866,0.1512,0.0237,0.1882,0.0284,0.1362
31/01/2015 05:00,0.3835,0.1938,0.7954,0.2139,0.3205,0.149,0.0465,0.482,0.76,0.3228,0.1783,0.5966,0.8348,0.0552,0.3907,0.8382,0.3064,0.3214,0.1962,0.4142,0.0801,0.1758,0.1383,0.6073,0.4282,0.445,0.434,0.1984,0.9064,0.8669,0.1644,0.0235,0.1887,0.0552,0.0801
31/01/2015 06:00,0.3413,0.1879,0.788,0.1882,0.3433,0.1523,0.0515,0.4681,0.7562,0.3434,0.1864,0.6191,0.7823,0.0853,0.337,0.8589,0.2875,0.2504,0.18,0.3337,0.039,0.1693,0.1504,0.5697,0.4205,0.4453,0.4048,0.2113,0.8898,0.858,0.1733,0.0224,0.1792,0.0853,0.039
31/01/2015 07:00,0.2476,0.1767,0.7862,0.1812,0.3365,0.1422,0.057,0.4668,0.7554,0.3675,0.1982,0.651,0.7464,0.0901,0.2572,0.868,0.2565,0.2054,0.163,0.2569,0.0383,0.1585,0.1738,0.5139,0.3918,0.4432,0.371,0.2101,0.8676,0.8488,0.1768,0.0189,0.1417,0.0901,0.0383
31/01/2015 08:00,0.1986,0.1361,0.7626,0.1673,0.3123,0.1177,0.06,0.4367,0.766,0.3815,0.196,0.6783,0.7578,0.0927,0.1852,0.8719,0.2685,0.15,0.1256,0.2224,0.0695,0.136,0.1771,0.4549,0.3768,0.443,0.3202,0.2038,0.8465,0.8655,0.1785,0.0171,0.1017,0.0927,0.0695
31/01/2015 09:00,0.2004,0.1163,0.7235,0.1372,0.38,0.1229,0.0612,0.4249,0.8157,0.3744,0.191,0.6928,0.7933,0.1033,0.1584,0.8728,0.3028,0.1091,0.0972,0.1942,0.0752,0.1137,0.1587,0.4075,0.3786,0.4415,0.2654,0.2205,0.843,0.8705,0.1865,0.0226,0.0968,0.1033,0.0752
31/01/2015 10:00,0.1672,0.1442,0.6169,0.0867,0.435,0.1486,0.0639,0.4308,0.8436,0.374,0.2314,0.7116,0.8209,0.0991,0.1468,0.8719,0.3172,0.0829,0.1308,0.173,0.0975,0.1227,0.1635,0.3555,0.3034,0.437,0.2195,0.2583,0.847,0.8252,0.1972,0.0464,0.0931,0.0991,0.0975
31/01/2015 11:00,0.1423,0.1601,0.4234,0.108,0.4383,0.1585,0.0709,0.432,0.8555,0.4047,0.2848,0.7467,0.8263,0.0851,0.1293,0.8744,0.3193,0.062,0.1528,0.1499,0.1288,0.1189,0.1621,0.3072,0.3106,0.4234,0.1747,0.2886,0.8612,0.7354,0.2165,0.0649,0.0704,0.0851,0.1288
31/01/2015 12:00,0.1238,0.1488,0.2589,0.148,0.4143,0.1476,0.0772,0.4552,0.8569,0.4419,0.3245,0.7734,0.8153,0.0728,0.119,0.8846,0.3371,0.0492,0.1664,0.1314,0.108,0.1074,0.1853,0.2864,0.3272,0.4203,0.1402,0.2971,0.8737,0.6692,0.2368,0.0604,0.0652,0.0728,0.108
31/01/2015 13:00,0.1395,0.1126,0.1796,0.143,0.3521,0.1201,0.0839,0.4826,0.8501,0.4798,0.3476,0.7882,0.8047,0.0699,0.1301,0.877,0.3584,0.0558,0.156,0.1164,0.0918,0.0905,0.218,0.2512,0.32,0.4339,0.1149,0.2917,0.8763,0.5667,0.2462,0.043,0.0672,0.0699,0.0918
31/01/2015 14:00,0.2449,0.0741,0.1223,0.1163,0.3152,0.1133,0.1015,0.4649,0.8348,0.5031,0.3454,0.8047,0.7875,0.0747,0.1813,0.8596,0.351,0.1054,0.1435,0.0928,0.0837,0.075,0.2304,0.229,0.3452,0.4487,0.1051,0.3159,0.8656,0.4562,0.2655,0.0254,0.1367,0.0747,0.0837
31/01/2015 15:00,0.3228,0.0614,0.076,0.1145,0.3638,0.139,0.1244,0.4516,0.7884,0.5216,0.3595,0.8163,0.8156,0.0929,0.2566,0.821,0.3472,0.1776,0.17,0.0673,0.0766,0.0763,0.2404,0.2072,0.35,0.4493,0.1034,0.3714,0.8246,0.3374,0.2851,0.0285,0.218,0.0929,0.0766
31/01/2015 16:00,0.3203,0.0664,0.0905,0.1237,0.3778,0.1658,0.1372,0.4533,0.7285,0.5381,0.4005,0.824,0.8743,0.1064,0.304,0.7796,0.3559,0.2353,0.2132,0.0554,0.0898,0.0799,0.2452,0.1768,0.3328,0.4475,0.1067,0.4077,0.7494,0.1985,0.2932,0.0407,0.233,0.1064,0.0898
31/01/2015 17:00,0.2805,0.0745,0.213,0.1226,0.3637,0.1685,0.1432,0.4196,0.7072,0.5366,0.4103,0.8305,0.9259,0.1083,0.3279,0.7522,0.3637,0.2723,0.2532,0.0619,0.0898,0.0773,0.2565,0.1622,0.3145,0.4458,0.1161,0.4304,0.6893,0.1227,0.302,0.0612,0.2175,0.1083,0.0898
31/01/2015 18:00,0.2252,0.0815,0.2496,0.132,0.3457,0.168,0.1475,0.3971,0.7103,0.5454,0.3984,0.8356,0.9339,0.1033,0.331,0.727,0.3711,0.3063,0.2646,0.0713,0.0669,0.0759,0.2787,0.1851,0.2965,0.4259,0.1289,0.4499,0.6569,0.1281,0.3189,0.0755,0.1659,0.1033,0.0669
31/01/2015 19:00,0.1654,0.0909,0.16,0.1383,0.3044,0.1657,0.1566,0.3794,0.7112,0.5681,0.4071,0.8389,0.9326,0.0942,0.3158,0.7,0.3848,0.3348,0.2232,0.0894,0.0357,0.0808,0.278,0.2154,0.2866,0.4033,0.1381,0.4614,0.6339,0.1901,0.3349,0.0772,0.111,0.0942,0.0357
31/01/2015 20:00,0.1107,0.108,0.1135,0.1573,0.2694,0.1604,0.1722,0.3542,0.7171,0.6137,0.4207,0.8394,0.9315,0.0698,0.2546,0.6638,0.4073,0.3607,0.1369,0.115,0.0394,0.0916,0.2848,0.223,0.2473,0.385,0.1396,0.4618,0.6069,0.2675,0.3558,0.0772,0.0777,0.0698,0.0394
31/01/2015 21:00,0.069,0.1276,0.1477,0.2094,0.2485,0.1572,0.1904,0.3284,0.7214,0.6284,0.4169,0.8448,0.932,0.0618,0.1772,0.6289,0.4395,0.3447,0.0889,0.1385,0.1199,0.1084,0.2862,0.2262,0.2201,0.3717,0.1401,0.4674,0.5663,0.2744,0.3806,0.0639,0.0592,0.0618,0.1199
31/01/2015 22:00,0.0405,0.1617,0.1458,0.3014,0.2273,0.1478,0.2091,0.2995,0.73,0.6432,0.4252,0.8505,0.9338,0.0823,0.1207,0.6068,0.4785,0.3734,0.0931,0.1735,0.2024,0.132,0.2914,0.2358,0.1983,0.3574,0.1435,0.4733,0.5393,0.2295,0.4065,0.0615,0.0511,0.0823,0.2024
31/01/2015 23:00,0.0212,0.1977,0.1219,0.3714,0.2141,0.1385,0.2217,0.2665,0.7297,0.6559,0.452,0.8511,0.9435,0.1048,0.0779,0.6041,0.5236,0.3896,0.1562,0.1912,0.3732,0.1489,0.2921,0.2532,0.1704,0.3461,0.1497,0.4707,0.4857,0.1925,0.4156,0.0587,0.0578,0.1048,0.3732
01/02/2015 00:00,0.0138,0.2294,0.0884,0.3885,0.1929,0.1267,0.2292,0.2352,0.7247,0.664,0.471,0.8445,0.9421,0.1121,0.0559,0.5868,0.5896,0.4124,0.2342,0.2403,0.2247,0.1532,0.2966,0.2782,0.1586,0.3426,0.1625,0.4609,0.4243,0.1706,0.4244,0.0592,0.0759,0.1121,0.2247
01/02/2015 01:00,0.0164,0.245,0.2634,0.3156,0.1603,0.1161,0.2387,0.207,0.7154,0.67,0.4703,0.835,0.942,0.1077,0.0505,0.5588,0.6436,0.4633,0.254,0.2954,0.1979,0.1545,0.3017,0.297,0.1418,0.3344,0.1749,0.4506,0.3549,0.172,0.4459,0.0685,0.1024,0.1077,0.1979
01/02/2015 02:00,0.0221,0.2546,0.4303,0.2716,0.1441,0.1082,0.2506,0.1829,0.7124,0.6783,0.4705,0.8237,0.9456,0.0926,0.0551,0.5323,0.6627,0.4872,0.2136,0.3105,0.2573,0.1597,0.3066,0.304,0.1155,0.326,0.1766,0.4438,0.3233,0.1967,0.4703,0.0802,0.13,0.0926,0.2573
01/02/2015 03:00,0.0174,0.2664,0.4939,0.321,0.1409,0.1009,0.2533,0.1566,0.7141,0.6723,0.4728,0.8042,0.9449,0.0762,0.0547,0.5016,0.6519,0.5096,0.1827,0.3338,0.2573,0.1648,0.3112,0.3052,0.1022,0.3233,0.1698,0.4348,0.287,0.2259,0.476,0.0832,0.118,0.0762,0.2573
01/02/2015 04:00,0.0157,0.2854,0.6621,0.2807,0.1415,0.0974,0.2453,0.1312,0.7056,0.6661,0.4692,0.7738,0.9334,0.0669,0.0766,0.462,0.6247,0.5396,0.1557,0.3534,0.1706,0.1678,0.3105,0.2987,0.0935,0.3328,0.1548,0.4208,0.2731,0.254,0.485,0.0908,0.0773,0.0669,0.1706
01/02/2015 05:00,0.0168,0.3,0.7783,0.247,0.142,0.0984,0.2425,0.1306,0.6902,0.6629,0.458,0.7383,0.9224,0.0694,0.0971,0.4116,0.5908,0.5506,0.1485,0.3352,0.1267,0.1678,0.3141,0.2954,0.0877,0.3519,0.1402,0.4004,0.2514,0.2749,0.4987,0.0937,0.0471,0.0694,0.1267
01/02/2015 06:00,0.0184,0.3503,0.8099,0.2478,0.1416,0.1014,0.2369,0.1421,0.671,0.6545,0.4572,0.7038,0.9157,0.0693,0.1028,0.3669,0.5485,0.5524,0.1712,0.3442,0.1319,0.1669,0.3199,0.299,0.0803,0.3817,0.1423,0.3801,0.2279,0.2631,0.5044,0.0887,0.0244,0.0693,0.1319
01/02/2015 07:00,0.0191,0.3446,0.8404,0.2443,0.1277,0.0976,0.2279,0.1847,0.6542,0.6538,0.4485,0.6629,0.9163,0.068,0.0885,0.3177,0.5171,0.5901,0.2012,0.3422,0.1076,0.1491,0.3081,0.309,0.0806,0.4016,0.1495,0.3522,0.2038,0.2567,0.5158,0.0766,0.0056,0.068,0.1076
01/02/2015 08:00,0.0173,0.3124,0.8703,0.2399,0.0854,0.0796,0.2084,0.2542,0.642,0.6522,0.4461,0.6116,0.9269,0.0709,0.0625,0.2602,0.5718,0.6381,0.2202,0.3648,0.096,0.1161,0.2832,0.3147,0.0822,0.42,0.1519,0.3221,0.1729,0.2586,0.5158,0.0628,0.0003,0.0709,0.096
01/02/2015 09:00,0.0139,0.3011,0.8849,0.2044,0.0781,0.0736,0.1949,0.339,0.6572,0.6412,0.4684,0.5524,0.9393,0.0752,0.0584,0.1923,0.6384,0.7014,0.2141,0.4317,0.2039,0.0756,0.2578,0.3171,0.0854,0.4246,0.1379,0.3336,0.2334,0.2515,0.5114,0.0635,0.0,0.0752,0.2039
01/02/2015 10:00,0.0122,0.3089,0.8944,0.3201,0.1035,0.0919,0.1901,0.4901,0.6859,0.6267,0.5434,0.5145,0.9447,0.0628,0.0502,0.1387,0.6824,0.7091,0.249,0.4875,0.3251,0.0491,0.2264,0.3077,0.0839,0.4005,0.1323,0.3513,0.3927,0.2859,0.5109,0.0762,0.0,0.0628,0.3251
01/02/2015 11:00,0.0152,0.3105,0.8989,0.4608,0.1162,0.1113,0.1948,0.5445,0.7069,0.6133,0.5848,0.5016,0.9386,0.0409,0.0447,0.116,0.7033,0.7166,0.324,0.5275,0.3856,0.0553,0.208,0.2991,0.0824,0.3906,0.1259,0.3534,0.4643,0.3201,0.5096,0.0939,0.0,0.0409,0.3856
01/02/2015 12:00,0.0218,0.3054,0.8814,0.5083,0.1111,0.1229,0.2012,0.5396,0.7152,0.6045,0.5986,0.4813,0.9261,0.0205,0.0504,0.1068,0.7013,0.706,0.3607,0.5393,0.3818,0.1012,0.1974,0.3128,0.084,0.4018,0.1192,0.3415,0.4862,0.2967,0.5006,0.0946,0.0,0.0205,0.3818
01/02/2015 13:00,0.0266,0.3119,0.8399,0.4815,0.0931,0.1159,0.2058,0.5221,0.7179,0.6008,0.5922,0.4484,0.9001,0.0104,0.0609,0.0986,0.682,0.6959,0.3457,0.5689,0.3261,0.1707,0.1952,0.3403,0.0859,0.4305,0.1098,0.3145,0.5136,0.294,0.4906,0.0968,0.0,0.0104,0.3261
01/02/2015 14:00,0.0282,0.3307,0.7963,0.399,0.0787,0.1116,0.2175,0.5041,0.6984,0.5983,0.5569,0.4136,0.8607,0.0138,0.068,0.0786,0.6303,0.6994,0.3063,0.6057,0.2511,0.2154,0.2023,0.3787,0.0892,0.4634,0.0986,0.3189,0.5438,0.2789,0.4744,0.0889,0.0,0.0138,0.2511
01/02/2015 15:00,0.0288,0.3728,0.7197,0.3817,0.0899,0.1498,0.2303,0.4918,0.6281,0.5914,0.5256,0.3918,0.8231,0.0221,0.0723,0.0623,0.571,0.7073,0.2917,0.6156,0.1644,0.2381,0.2099,0.4053,0.0831,0.499,0.0858,0.3475,0.5313,0.2363,0.4546,0.0942,0.0,0.0221,0.1644
01/02/2015 16:00,0.0225,0.4229,0.6085,0.4186,0.0951,0.191,0.2187,0.4878,0.5406,0.5827,0.5223,0.376,0.7713,0.0317,0.064,0.0582,0.5498,0.6753,0.3052,0.6168,0.0816,0.2691,0.2073,0.397,0.0746,0.5319,0.0728,0.3534,0.4004,0.1824,0.4302,0.1112,0.0,0.0317,0.0816
01/02/2015 17:00,0.0232,0.4103,0.5647,0.4419,0.1007,0.2108,0.2051,0.4899,0.5101,0.5755,0.505,0.3538,0.7236,0.0432,0.054,0.0511,0.5265,0.654,0.3036,0.6115,0.0364,0.2776,0.1967,0.368,0.0735,0.5454,0.0715,0.3586,0.3217,0.1378,0.4007,0.1194,0.0,0.0432,0.0364
01/02/2015 18:00,0.0411,0.3925,0.5203,0.4628,0.1129,0.2133,0.1984,0.4806,0.4975,0.5695,0.489,0.3338,0.7004,0.06,0.0511,0.0415,0.5186,0.6492,0.3192,0.6033,0.0143,0.2844,0.1798,0.3405,0.0801,0.5466,0.0852,0.3566,0.2719,0.1095,0.3784,0.1287,0.0,0.06,0.0143
01/02/2015 19:00,0.0764,0.3649,0.4833,0.4814,0.1298,0.2124,0.1977,0.4773,0.4682,0.5577,0.4743,0.323,0.68,0.0789,0.0604,0.0347,0.5167,0.609,0.3773,0.5908,0.0318,0.3111,0.1589,0.321,0.0903,0.5438,0.1097,0.3448,0.2589,0.0864,0.3624,0.1132,0.0,0.0789,0.0318
01/02/2015 20:00,0.1305,0.371,0.4135,0.5022,0.1414,0.2105,0.2089,0.4895,0.4391,0.5486,0.4479,0.3165,0.6823,0.0937,0.0813,0.0316,0.5038,0.5646,0.4244,0.5748,0.0846,0.3408,0.1433,0.3027,0.1012,0.5583,0.134,0.3314,0.223,0.0701,0.3436,0.09,0.0003,0.0937,0.0846
01/02/2015 21:00,0.1973,0.37,0.3343,0.486,0.1459,0.2107,0.2311,0.4791,0.4205,0.5385,0.413,0.3093,0.6746,0.1009,0.1073,0.0299,0.4903,0.5496,0.4395,0.5688,0.096,0.363,0.147,0.2986,0.1081,0.5784,0.1578,0.3241,0.1977,0.0523,0.3299,0.0703,0.0032,0.1009,0.096
01/02/2015 22:00,0.2543,0.3715,0.2033,0.495,0.1424,0.2143,0.2458,0.4822,0.4161,0.5298,0.3763,0.3004,0.6593,0.1053,0.1343,0.0283,0.4727,0.5313,0.4196,0.5602,0.0921,0.3683,0.1463,0.3051,0.1111,0.5951,0.1886,0.336,0.1779,0.0365,0.3142,0.0528,0.0097,0.1053,0.0921
01/02/2015 23:00,0.2882,0.3591,0.0752,0.4426,0.1489,0.2122,0.2436,0.4853,0.4055,0.5211,0.3332,0.2877,0.6348,0.1057,0.1618,0.0275,0.4485,0.4938,0.3811,0.5336,0.0649,0.35,0.1385,0.3002,0.1121,0.6138,0.2192,0.3436,0.1762,0.066,0.2951,0.0356,0.0191,0.1057,0.0649
02/02/2015 00:00,0.3105,0.3285,0.0214,0.4363,0.1577,0.211,0.23,0.4826,0.394,0.523,0.2945,0.2754,0.6131,0.094,0.1803,0.0269,0.4271,0.4556,0.366,0.5047,0.0787,0.3395,0.1282,0.2922,0.106,0.6266,0.2407,0.3513,0.204,0.1256,0.2765,0.0218,0.0294,0.094,0.0787
02/02/2015 01:00,0.3076,0.3349,0.0292,0.4662,0.1652,0.2084,0.2096,0.474,0.3711,0.5164,0.2595,0.2557,0.5907,0.0777,0.185,0.0272,0.4132,0.4338,0.3622,0.4695,0.0701,0.319,0.1195,0.2707,0.0999,0.6334,0.2517,0.3531,0.2293,0.1477,0.2601,0.0143,0.0351,0.0777,0.0701
02/02/2015 02:00,0.2885,0.3161,0.0413,0.4502,0.1712,0.2105,0.1934,0.4616,0.3565,0.5253,0.2291,0.2354,0.5646,0.0649,0.1778,0.0285,0.4053,0.4246,0.3551,0.4017,0.0439,0.3001,0.1194,0.2624,0.1008,0.6471,0.2711,0.3441,0.2626,0.135,0.2457,0.0097,0.0377,0.0649,0.0439
02/02/2015 03:00,0.2417,0.2933,0.0907,0.4288,0.1672,0.2089,0.1702,0.4457,0.3406,0.504,0.2004,0.224,0.5365,0.0566,0.1602,0.0293,0.406,0.4381,0.325,0.3776,0.0315,0.2859,0.1139,0.2482,0.1005,0.6346,0.2749,0.3243,0.2742,0.1223,0.2301,0.0072,0.0288,0.0566,0.0315
02/02/2015 04:00,0.1997,0.3039,0.1981,0.3895,0.1587,0.2119,0.1516,0.404,0.3311,0.497,0.1752,0.2134,0.5142,0.0493,0.1478,0.03,0.4166,0.3991,0.3418,0.3482,0.0361,0.2789,0.1078,0.2292,0.0932,0.6236,0.2463,0.3163,0.319,0.1298,0.2169,0.0056,0.0185,0.0493,0.0361
02/02/2015 05:00,0.1754,0.306,0.4117,0.3498,0.1522,0.2112,0.1386,0.3878,0.3241,0.4924,0.1577,0.2108,0.4927,0.0471,0.1419,0.0307,0.4229,0.3958,0.3233,0.2797,0.03,0.2865,0.0998,0.2389,0.0849,0.6134,0.2274,0.2942,0.326,0.1456,0.2104,0.0043,0.0141,0.0471,0.03
02/02/2015 06:00,0.1666,0.2916,0.4487,0.3217,0.1497,0.2179,0.1317,0.3846,0.3188,0.5036,0.1414,0.2091,0.4612,0.0472,0.1414,0.0328,0.4173,0.4214,0.3247,0.2659,0.0192,0.2773,0.0951,0.264,0.0803,0.6095,0.204,0.2858,0.3621,0.1412,0.205,0.0018,0.0123,0.0472,0.0192
02/02/2015 07:00,0.133,0.2724,0.4157,0.2927,0.1325,0.2179,0.1296,0.3717,0.3184,0.4949,0.1247,0.2134,0.4697,0.0427,0.1251,0.0362,0.4161,0.4189,0.3419,0.2214,0.0322,0.2672,0.0875,0.2825,0.0783,0.6029,0.1962,0.271,0.4768,0.1056,0.1945,0.0009,0.0111,0.0427,0.0322
02/02/2015 08:00,0.0942,0.2395,0.4263,0.2412,0.1064,0.2021,0.1282,0.3543,0.3185,0.4818,0.0969,0.2006,0.5406,0.0332,0.1084,0.0372,0.4518,0.4277,0.318,0.233,0.0444,0.2505,0.0623,0.2669,0.0735,0.5991,0.1903,0.2632,0.5711,0.1129,0.1837,0.0023,0.0099,0.0332,0.0444
02/02/2015 09:00,0.1175,0.2387,0.4851,0.1991,0.1269,0.2032,0.137,0.3335,0.3621,0.4812,0.0966,0.1811,0.5967,0.0249,0.1478,0.0302,0.4721,0.4096,0.3411,0.2141,0.0294,0.2442,0.0343,0.25,0.0637,0.5935,0.1889,0.2691,0.6725,0.1565,0.1745,0.0109,0.0171,0.0249,0.0294
02/02/2015 10:00,0.1117,0.2866,0.4331,0.2333,0.1654,0.2341,0.1459,0.3177,0.4187,0.4758,0.1068,0.1696,0.64,0.0232,0.1656,0.0185,0.4751,0.4162,0.3828,0.2096,0.0174,0.2584,0.0243,0.251,0.0568,0.5831,0.1922,0.2862,0.7312,0.2402,0.1756,0.0299,0.0233,0.0232,0.0174
02/02/2015 11:00,0.1078,0.2885,0.3286,0.2742,0.1802,0.2668,0.147,0.3132,0.4582,0.4708,0.1102,0.1714,0.664,0.0321,0.171,0.0157,0.4789,0.4092,0.3816,0.2207,0.025,0.2864,0.0388,0.2324,0.0527,0.5758,0.191,0.3041,0.7502,0.3038,0.177,0.0381,0.0327,0.0321,0.025
02/02/2015 12:00,0.1167,0.2678,0.2534,0.2607,0.1756,0.2641,0.1464,0.3106,0.4951,0.4695,0.1093,0.1782,0.6392,0.0494,0.171,0.0194,0.4838,0.4179,0.3625,0.2499,0.0402,0.2761,0.0417,0.2265,0.0544,0.5729,0.187,0.2931,0.7551,0.3097,0.1747,0.033,0.0418,0.0494,0.0402
02/02/2015 13:00,0.1076,0.2349,0.1791,0.2177,0.1471,0.2362,0.1396,0.3113,0.5262,0.4798,0.1005,0.1682,0.5606,0.0663,0.1425,0.023,0.4805,0.448,0.2988,0.2617,0.0385,0.2343,0.0421,0.2321,0.0631,0.5734,0.1853,0.2563,0.7879,0.2674,0.1756,0.0235,0.0363,0.0663,0.0385
02/02/2015 14:00,0.1005,0.1771,0.1121,0.1402,0.1314,0.2239,0.1345,0.3132,0.5347,0.4925,0.0815,0.1501,0.5362,0.0752,0.12,0.0245,0.4567,0.464,0.2254,0.276,0.0344,0.1878,0.05,0.2433,0.078,0.5746,0.1955,0.2625,0.7611,0.2096,0.1796,0.0131,0.0277,0.0752,0.0344
02/02/2015 15:00,0.1265,0.1667,0.0836,0.1383,0.1514,0.2318,0.1355,0.3082,0.5069,0.4837,0.0682,0.1519,0.5821,0.08,0.1394,0.0267,0.4195,0.4693,0.226,0.2976,0.0839,0.1714,0.0677,0.2722,0.0913,0.5762,0.2002,0.2809,0.7694,0.2056,0.1836,0.0087,0.0291,0.08,0.0839
