AT,BE,BG,CH,CZ,DE,DK,EE,ES,FI,FR,GB,GR,HR,HU,IE,IT,LT,LU,LV,MK,NL,NO1,NO2,NO3,NO4,NO5,PL,PT,RO,RS,SE,SI,SK,BA,time,hour,dayofweek,month
6767.4,9810.3925,4178.0,6597.5,7323.43,57400.5825,3541.79,865.3,36160.0,8396.5,49959.0,36690.16667,6311.0,2179.0,5037.41,3518.935,43323,1280.01,506.165,800.0,701.0,13351.75,3030.04,3323.99,2555.46,1781.86,1485.68,18342.38,6390.1,6951.0,4236.0,13081.0,1664.29,3392.0,1496.31,16/06/2017 17:00,17,4,6
6538.1,9559.1675,4282.0,6511.43,7159.64,54853.72,3329.91,833.6,34965.0,8093.8,47768.0,35959.83333,6468.0,2183.0,4991.39,3347.55,41993,1243.41,512.81,764.0,730.0,12979.75,2949.39,3242.4,2587.34,1767.63,1499.09,18413.74,6360.7,7197.0,4364.0,12568.0,1641.29,3375.0,1288.47,16/06/2017 18:00,18,4,6
6351.0,9375.53,4180.0,6457.16,6951.41,52441.4625,3203.52,789.8,34087.0,8051.6,46460.0,34625.66667,6050.0,2247.0,4994.5525,3183.765,41349,1196.36,513.9675,730.0,740.0,12542.75,2840.63,3185.36,2494.41,1752.43,1382.5,18228.13,6264.6,7020.0,4534.0,12116.0,1623.28,3304.0,1406.96,16/06/2017 19:00,19,4,6
6158.7,9538.9775,3901.0,6254.94,6663.1,50467.0975,3065.76,747.8,33285.0,7972.3,49137.0,33210.5,5759.0,2191.0,4763.3525,3043.455,38504,1107.94,505.9275,700.0,752.0,12399.25,2770.0,3152.5,2413.15,1696.75,1376.11,17394.81,6358.8,6422.0,4245.0,11856.0,1522.99,3132.0,1373.31,16/06/2017 20:00,20,4,6
5742.5,9307.8625,3524.0,6356.78,6266.31,47206.7975,2860.09,704.9,31480.0,7638.9,50233.0,31728.16667,5460.0,1969.0,4578.2075,3001.92,35644,1022.21,484.9525,639.0,708.0,12032.25,2660.09,3126.19,2410.1,1680.18,1404.35,15997.94,6180.2,5957.0,3972.0,11323.0,1403.29,2978.0,1263.01,16/06/2017 21:00,21,4,6
5510.0,8776.3925,3242.0,5721.77,5782.42,44119.65,2656.48,672.9,30535.0,7258.3,45516.0,29098.83333,4976.0,1706.0,4275.575,2881.81,33076,974.37,486.1825,589.0,602.0,11179.75,2501.44,3053.02,2335.99,1604.08,1362.72,14901.55,5725.9,5676.0,3642.0,10844.0,1274.89,2842.0,1181.04,16/06/2017 22:00,22,4,6
5174.7,8415.0675,3091.0,5448.71,5665.31,42026.1,2531.38,646.8,28749.0,7048.9,42070.0,26478.66667,4793.0,1558.0,4040.0375,2621.995,30523,944.15,470.03,560.0,552.0,10485.75,2331.37,3018.11,2357.82,1557.96,1304.78,14341.1,5294.9,5565.0,3317.0,10552.0,1246.25,2727.0,1331.44,16/06/2017 23:00,23,4,6
5022.1,8091.0975,3015.0,5714.95,5572.86,40823.6175,2481.73,613.9,27085.0,6865.4,40092.0,25611.16667,4637.0,1486.0,3829.9725,2429.77,29099,926.22,445.6,537.0,510.0,10107.0,2252.57,2951.29,2339.25,1493.23,1278.58,14007.24,5011.0,5487.0,3123.0,10403.0,1197.32,2665.0,1310.31,17/06/2017 00:00,0,5,6
4824.3,7894.2,3017.0,5978.68,5540.99,40429.88,2441.23,592.0,26093.0,6782.1,37542.0,22812.16667,4577.0,1453.0,3779.14,2298.88,28298,898.31,429.5125,514.0,479.0,9887.0,2185.42,2904.0,2291.09,1536.58,1296.97,13830.33,4795.9,5504.0,2911.0,10162.0,1217.26,2656.0,1258.33,17/06/2017 01:00,1,5,6
4809.8,7771.975,3011.0,6020.25,5453.92,40105.55,2384.11,600.0,25596.0,6807.4,36297.0,21473.5,4571.0,1451.0,3698.03,2214.43,27922,895.99,411.47,516.0,438.0,9788.75,2108.57,2887.67,2314.8,1537.05,1251.41,13258.48,4684.2,5466.0,2795.0,9923.0,1225.39,2634.0,1219.44,17/06/2017 02:00,2,5,6
4936.3,7598.0425,3106.0,5724.6,5315.03,40154.8525,2389.22,631.4,25195.0,7058.7,35965.0,20937.66667,4546.0,1422.0,3707.765,2175.15,27254,960.08,407.0625,559.0,429.0,9614.0,2115.02,2847.68,2328.37,1561.96,1266.84,13327.24,4607.1,5421.0,2811.0,9907.0,1211.88,2626.0,1220.8,17/06/2017 03:00,3,5,6
5314.0,7818.3125,3345.0,5540.56,5622.2,42768.285,2555.75,685.9,24932.0,7303.3,36342.0,21367.33333,4828.0,1589.0,4009.5725,2097.29,28105,1053.66,403.39,626.0,443.0,9831.25,2184.95,2907.04,2367.77,1592.94,1312.82,14364.95,4483.2,5804.0,3034.0,10470.0,1322.79,2742.0,1066.08,17/06/2017 04:00,4,5,6
5775.2,8281.8425,3676.0,5608.11,6038.17,46357.305,2833.13,763.9,25446.0,7601.7,38474.0,24767.16667,5347.0,1799.0,4285.045,2174.675,31097,1163.65,407.76,714.0,487.0,10572.5,2325.47,3039.77,2415.57,1632.47,1344.75,15503.75,4387.4,6197.0,3389.0,11176.0,1424.89,2932.0,1258.78,17/06/2017 05:00,5,5,6
6160.0,8938.145,3893.0,5777.51,6467.33,50351.345,3146.34,825.9,27442.0,7825.0,41456.0,27959.16667,5873.0,1954.0,4474.3675,2430.315,34023,1246.15,400.6725,773.0,535.0,11590.25,2551.82,3146.78,2489.64,1691.84,1372.73,16838.33,4692.4,6421.0,3744.0,11815.0,1486.47,3108.0,1395.57,17/06/2017 06:00,6,5,6
6390.5,9436.8,3921.0,5761.73,6776.25,53195.1,3340.17,850.0,29848.0,7964.5,44137.0,31883.33333,6244.0,2049.0,4635.53,2799.05,36279,1286.96,408.0625,797.0,579.0,12361.5,2789.03,3336.36,2565.41,1730.01,1446.57,17758.74,5100.5,6574.0,3943.0,12503.0,1488.68,3232.0,1473.06,17/06/2017 07:00,7,5,6
6573.1,9588.0175,3964.0,5824.2,7013.18,54649.715,3430.67,847.1,32097.0,8068.1,46081.0,34142.16667,6459.0,2072.0,4733.6875,3116.675,37010,1289.9,440.5325,793.0,610.0,12707.75,2934.71,3366.32,2628.2,1777.91,1500.04,18165.99,5469.2,6564.0,4019.0,13122.0,1485.68,3248.0,1495.43,17/06/2017 08:00,8,5,6
6690.8,9747.565,3934.0,5979.3,7201.32,55279.7625,3426.35,831.2,33321.0,7989.0,47059.0,35092.5,6572.0,2132.0,4782.0125,3208.22,36923,1282.65,478.1775,778.0,633.0,12676.75,2929.04,3386.94,2606.88,1801.15,1493.96,18457.45,5760.6,6546.0,4094.0,13218.0,1491.55,3294.0,1490.34,17/06/2017 09:00,9,5,6
6464.1,9777.9875,3911.0,5960.9,7016.25,54503.4525,3355.19,825.5,34180.0,8004.3,48773.0,35302.66667,6670.0,2145.0,4746.7375,3220.24,35671,1270.88,504.725,784.0,650.0,12495.0,2898.5,3312.65,2590.74,1784.99,1503.11,18268.9,5967.3,6471.0,4086.0,13103.0,1489.67,3265.0,1499.66,17/06/2017 10:00,10,5,6
6263.4,9611.28,3786.0,5967.94,6890.57,52613.32,3269.19,815.1,34863.0,7923.5,47599.0,34777.66667,6354.0,2095.0,4584.6975,3195.565,34503,1242.15,502.4325,776.0,660.0,12176.25,2826.67,3247.88,2557.24,1757.53,1474.65,18209.0,6066.8,6319.0,4038.0,12768.0,1437.48,3216.0,1507.39,17/06/2017 11:00,11,5,6
6114.8,9253.45,3738.0,6248.48,6656.34,51567.0275,3194.61,800.4,34731.0,7896.0,46421.0,33574.66667,6070.0,2009.0,4509.4475,3142.61,33662,1218.91,490.4075,764.0,642.0,11889.0,2782.93,3198.7,2558.3,1749.0,1578.18,17691.96,6005.0,6262.0,3897.0,12348.0,1373.86,3113.0,1501.66,17/06/2017 12:00,12,5,6
5991.8,9138.9675,3763.0,6458.09,6650.94,50831.8025,3128.44,792.3,34074.0,7938.0,45260.0,32506.66667,5958.0,1955.0,4484.6175,3034.175,33668,1202.78,471.475,752.0,630.0,11664.75,2736.53,3240.69,2562.75,1750.7,1474.76,17487.93,6004.7,6222.0,3816.0,12139.0,1352.1,3074.0,1467.27,17/06/2017 13:00,13,5,6
5933.7,9122.225,3765.0,6529.58,6513.28,50297.325,3149.31,786.7,33379.0,7988.8,44262.0,32272.33333,5873.0,1926.0,4447.0625,2967.165,34399,1193.01,479.1675,744.0,624.0,11787.0,2749.66,3261.45,2564.48,1775.9,1488.56,17088.48,5948.4,6192.0,3777.0,12232.0,1336.77,3052.0,1472.89,17/06/2017 14:00,14,5,6
6011.0,9185.0775,3855.0,6208.15,6279.77,50500.065,3346.27,782.1,32998.0,8069.3,44044.0,32963.33333,5827.0,1926.0,4368.595,2954.53,34985,1184.72,476.79,742.0,628.0,12080.25,2806.2,3357.89,2575.03,1803.28,1496.97,16993.8,5860.9,6201.0,3741.0,12363.0,1343.51,2993.0,1425.1,17/06/2017 15:00,15,5,6
5978.6,9180.2475,3924.0,5398.64,6139.15,50597.1,3379.01,776.7,32711.0,8094.6,44899.0,34698.5,5793.0,1935.0,4339.29,3055.73,35311,1170.01,460.2875,731.0,641.0,12182.75,2852.15,3369.85,2583.85,1777.54,1494.9,16929.48,5827.3,6241.0,3767.0,12133.0,1393.15,2983.0,1352.0,17/06/2017 16:00,16,5,6
5788.6,9088.98,3882.0,5404.93,6123.3,49732.335,3271.46,764.9,32455.0,7936.6,44957.0,34918.83333,5869.0,1966.0,4366.5125,3100.22,35502,1153.87,445.8425,726.0,659.0,12084.5,2755.78,3252.89,2601.22,1786.17,1473.28,17103.08,5826.6,6388.0,3916.0,11895.0,1431.68,3013.0,1388.1,17/06/2017 17:00,17,5,6
5719.1,8863.19,3868.0,5362.36,6049.37,47823.705,3100.47,749.0,32315.0,7674.6,43459.0,34368.5,6008.0,2004.0,4407.2675,3017.255,34848,1122.27,461.345,706.0,665.0,11975.25,2660.62,3199.35,2531.44,1760.22,1410.12,17046.7,5919.6,6653.0,4087.0,11620.0,1425.68,3061.0,1457.7,17/06/2017 18:00,18,5,6
5633.6,8703.4725,3822.0,5264.69,6024.7,45818.3375,3002.57,716.1,32302.0,7867.1,42867.0,33146.66667,5643.0,2117.0,4493.0175,2896.645,34777,1108.92,465.935,680.0,672.0,11741.25,2584.84,3152.52,2426.06,1742.32,1418.72,16939.68,5899.6,6493.0,4201.0,11455.0,1430.08,3017.0,1450.47,17/06/2017 19:00,19,5,6
