AT,BG,CZ,DE,ES,FR,GR,NO1,NO2,NO3,NO4,NO5,PL,PT,RO,SE,SK,CH,IT,RS,BA,time,GB,HR,LU,MK
527.5,9,117.44,138.185,1408.0,1209.0,102.0,804.88,4213.65,1956.44,2302.61,1745.73,0.0,21.2,384.0,6482.0,27.08,434.05,402.0,23.0,586.75,09/04/2019 21:00,0.0,138.185,0.0,117.44
410.0,9,98.59,126.5475,1109.0,1057.0,102.0,790.95,4058.6,2012.01,2244.43,1575.24,0.0,1.3,677.0,5302.0,16.13,370.33,205.0,0.0,399.69,09/04/2019 22:00,0.0,126.5475,0.0,98.59
490.0,9,96.14,122.41,957.0,736.0,102.0,741.41,3981.74,1900.54,2140.17,1479.55,0.0,0.3,713.0,4828.0,13.53,328.78,215.0,0.0,212.3,09/04/2019 23:00,0.0,122.41,0.0,96.14
385.4,9,89.22,103.3175,682.0,801.0,87.0,754.34,3781.7,1861.62,2146.59,1467.57,0.0,0.3,627.0,4731.0,0.0,315.43,211.0,0.0,204.1,10/04/2019 00:00,0.0,103.3175,0.0,89.22
218.5,9,64.76,55.1825,739.0,689.0,100.0,755.45,3805.47,1832.6,2151.72,1485.65,0.0,0.3,612.0,4687.0,0.0,314.65,215.0,0.0,193.81,10/04/2019 01:00,0.0,55.1825,0.0,64.76
303.7,8,88.41,71.61,750.0,671.0,97.0,757.94,3835.35,1894.93,2146.26,1604.09,0.0,11.9,684.0,5210.0,0.18,318.83,212.0,3.0,209.61,10/04/2019 02:00,0.0,71.61,0.0,88.41
389.9,9,87.54,78.995,847.0,852.0,216.0,800.35,4801.79,2088.54,2374.33,2233.15,0.0,6.8,806.0,6310.0,15.98,377.38,220.0,27.0,363.54,10/04/2019 03:00,0.0,78.995,0.0,87.54
749.0,44,305.49,99.3475,1150.0,1293.0,285.0,886.53,6408.95,2379.88,2840.94,3815.87,0.0,28.9,977.0,9278.0,19.8,812.53,399.0,25.0,603.82,10/04/2019 04:00,0.0,99.3475,0.0,305.49
894.8,101,478.36,50.89,1884.0,1832.0,497.0,951.46,8204.37,2597.48,3057.18,4837.96,37.63,129.6,1072.0,10093.0,35.56,1746.1,703.0,24.0,990.37,10/04/2019 05:00,37.63,50.89,7.526,478.36
1015.2,148,614.52,74.9975,2399.0,2196.0,737.0,986.69,8402.68,2664.86,2928.18,5286.19,55.43,155.4,1089.0,10200.0,104.39,1912.85,1286.0,24.0,966.52,10/04/2019 06:00,55.43,74.9975,11.086,614.52
945.1,252,425.18,50.7075,2351.0,1876.0,588.0,925.46,8042.03,2528.36,2836.2,4848.85,57.2,347.9,1156.0,10157.0,97.05,1460.93,1060.0,24.0,1053.88,10/04/2019 07:00,57.2,50.7075,11.44,425.18
732.3,220,332.05,57.395,2097.0,1711.0,403.0,906.16,7453.19,2458.65,2787.01,4253.58,57.2,221.5,1050.0,9902.0,44.58,1217.48,930.0,23.0,914.76,10/04/2019 08:00,57.2,57.395,11.44,332.05
